SESSION,FILLE-ID,S,E,SPEAKER,UH_OR_UM,WITH_OR_OMIT_FILLER,NOW_CROSS,FUT_CROSS,FILLER_F0,FILLER_INT,LOC,WORDS_IN_DA,DA,DIFF_NOW_CROSS,DIFF_FUT_CROSS
4617,2975,296.15325,296.54,0,uh,1,4,222,-0.477,-0.063,7,10,sd,-53.0,173.0
4617,2967,31.043375,31.306625,0,uh,1,295,278,-0.664,0.217,22,24,sd,34.0,27.0
4617,2968,41.989625,42.446375,0,uh,1,0,0,-1.415,-0.283,0,10,sv,-67.0,-13.0
4617,7765,61.24475,61.670375,1,um,1,-1,-1,-0.831,-2.821,3,11,sv,0.0,0.0
4617,2978,65.994875,66.788125,1,uh,1,268,253,-0.693,-3.042,0,14,sd,78.0,64.0
4617,2979,91.00825,91.204,1,uh,1,499,-1,-1.499,-4.231,9,22,sd,500.0,0.0
4617,2980,92.43175,92.82175,1,uh,1,-1,-1,-1.736,-4.336,10,22,sd,0.0,0.0
4617,2981,96.1165,96.3665,1,uh,1,-1,-1,-1.578,-4.675,17,22,sd,0.0,0.0
4626,7730,111.076125,111.5325,0,um,1,-1,-1,-0.436,-0.024,2,3,%,0.0,0.0
4626,2900,119.975625,120.345625,0,uh,1,-1,-1,-0.801,-0.25,1,14,sd,0.0,0.0
4626,2901,120.9695,121.3595,0,uh,1,-1,435,-0.806,-0.001,2,14,sd,-487.0,73.0
4626,2902,129.881,130.140875,0,uh,1,355,294,-0.712,0.023,4,7,sd,36.0,32.0
4626,2903,149.629,150.03525,0,uh,1,1,0,-0.905,-0.504,0,16,sd,-80.0,-21.0
4626,2904,156.22725,156.5735,0,uh,1,294,260,-0.681,-0.049,4,18,sd,34.0,31.0
4626,2905,201.96775,202.3375,0,uh,1,-1,-1,-0.455,-0.081,1,2,%,0.0,0.0
4626,7731,208.290875,208.798875,0,um,1,-1,-1,-0.721,-0.271,0,5,%,0.0,0.0
4626,2906,210.02775,210.48625,0,uh,1,-1,-1,-0.831,-0.16,3,5,%,0.0,0.0
4626,2897,22.857375,23.265875,0,uh,1,252,231,-0.633,-0.255,2,12,sd,67.0,76.0
4626,2898,24.303,24.753,0,uh,1,263,236,-1.318,-0.371,3,12,sd,261.0,236.0
4626,7732,243.81925,244.197,0,um,1,356,296,-0.58,-0.168,0,3,%,137.0,111.0
4626,2907,248.84025,249.23225,0,uh,1,425,361,-0.347,0.07,0,9,%,131.0,115.0
4626,2908,251.436,251.874625,0,uh,1,329,302,-0.742,-0.264,8,9,%,28.0,27.0
4626,2899,40.684,41.138125,0,uh,1,351,302,-0.886,-0.226,0,9,sd,63.0,56.0
4626,2909,76.12875,76.541125,1,uh,1,24,8,-3.093,-17.517,16,26,sd,-8.0,-9.0
4630,3043,101.180625,101.47475,1,uh,1,-1,-1,-1.63,-1.805,4,11,sd,0.0,0.0
4630,3044,112.706625,113.062375,1,uh,1,-1,-1,-1.51,-23.327,4,20,sd,-378.0,-431.0
4630,3036,124.71325,124.9005,0,uh,1,-1,-1,-2.125,-0.166,13,34,sd,0.0,0.0
4630,3037,139.1385,139.354375,0,uh,1,0,0,-2.978,-0.904,1,31,sd,-39.0,-11.0
4630,7815,147.388125,147.638,0,um,1,0,0,-3.626,-0.815,1,6,sd,-16.0,0.0
4630,3045,150.461125,150.763625,1,uh,1,-1,-1,-2.301,-1.914,2,3,sd,0.0,0.0
4630,3038,166.491,166.801875,0,uh,1,-1,-1,-2.304,-0.421,9,29,sv,0.0,0.0
4630,7816,172.483625,172.82575,0,um,1,242,221,-3.016,-0.684,1,3,aa,242.0,49.0
4630,3046,191.005,191.4475,1,uh,1,-1,-1,-2.185,-1.589,9,10,sd,0.0,0.0
4630,3039,213.192125,213.490375,0,uh,1,-1,-1,-3.315,-0.567,1,17,sd,0.0,0.0
4630,3047,227.39975,227.667125,1,uh,1,-1,-1,-1.854,-1.848,6,14,sd,0.0,0.0
4630,3048,229.3545,229.866,1,uh,1,-1,-1,-2.246,-3.764,8,14,sd,0.0,0.0
4630,3033,23.03225,23.401375,0,uh,1,0,137,-2.884,-0.391,25,34,sd,-134.0,36.0
4630,7812,23.919625,24.261875,0,um,1,113,78,-3.76,-0.875,26,34,sd,-27.0,-40.0
4630,7817,255.008125,255.378625,0,um,1,463,361,-3.271,-0.68,10,28,sv^e,-6.0,11.0
4630,3049,279.036875,279.36175,1,uh,1,-1,-1,-1.628,-2.329,0,5,+@,0.0,0.0
4630,3034,34.966,35.410625,0,uh,1,236,228,-2.206,-0.364,0,11,sd,57.0,66.0
4630,7813,39.527125,39.96125,0,um,1,229,209,-3.356,-0.768,1,26,sd,20.0,13.0
4630,3035,45.4605,45.816375,0,uh,1,4,0,-3.175,-0.657,19,26,sd,-10.0,0.0
4630,7814,65.9095,66.221625,0,um,1,66,20,-3.433,-0.68,20,29,sd,-24.0,-38.0
4630,3040,78.833125,79.121,1,uh,1,-1,-1,-1.625,-0.734,1,2,sd,-46.0,-37.0
4630,3041,85.8075,86.07975,1,uh,1,499,-1,-1.958,-1.666,2,17,sd,500.0,0.0
4630,3042,99.880625,100.157375,1,uh,1,-1,-1,-0.807,-0.953,1,11,sd,-2.0,-436.0
4633,2952,148.539875,148.869625,1,uh,1,232,227,-0.623,-0.443,5,10,sd,38.0,37.0
4633,2953,156.099625,156.439625,1,uh,1,180,168,-0.908,-1.32,3,23,sv,-21.0,-22.0
4633,7753,193.921,194.374,0,um,1,128,111,-3.155,-1.278,4,9,sd,37.0,22.0
4633,2954,230.407875,230.78975,1,uh,1,36,0,-1.312,-0.71,0,10,sd,-2.0,-15.0
4633,7755,254.34825,254.592625,1,um,1,0,0,-0.372,-1.205,1,3,b,-165.0,0.0
4633,2947,26.503,26.69025,1,uh,1,418,-1,-0.16,-0.31,1,6,%,35.0,-497.0
4633,7754,27.973,28.30025,1,um,1,-1,-1,-0.034,-0.858,5,6,%,0.0,0.0
4633,2948,32.18725,32.486875,1,uh,1,-1,-1,-1.696,-1.188,6,12,sd,0.0,0.0
4633,2949,34.523,34.67225,1,uh,1,0,171,-1.642,-0.924,1,2,%,-164.0,0.0
4633,7752,81.247625,81.613125,0,um,1,0,0,-2.185,-1.229,1,4,%,-1.0,0.0
4633,2950,91.644375,91.924625,1,uh,1,0,0,-0.418,-0.017,9,15,qy,-2.0,0.0
4633,2951,92.884375,93.11725,1,uh,1,-1,-1,-1.793,-1.007,12,15,qy,0.0,0.0
4643,2920,28.30725,28.53175,1,uh,1,144,372,-1.149,-8.152,8,13,sd,120.0,-9.0
4643,7740,286.78075,287.25225,1,um,1,-1,-1,-1.681,-10.595,4,12,sd,0.0,0.0
4643,7741,294.2695,294.626875,1,um,1,-1,-1,-1.414,-10.364,14,17,%,0.0,0.0
4643,2921,41.429625,41.67825,1,uh,1,308,301,-1.163,-10.447,2,15,sd,19.0,15.0
4643,2922,60.26925,60.506875,1,uh,1,347,368,-1.409,-10.761,9,19,sd,31.0,35.0
4643,7738,63.011625,63.471125,1,um,1,298,297,-0.559,-2.483,18,19,sd,298.0,233.0
4643,2923,64.071625,64.171625,1,uh,1,457,-1,-1.134,-1.43,2,4,b,458.0,0.0
4643,7739,66.1145,66.381625,1,um,1,-1,-1,-1.448,-4.528,4,9,sd,0.0,0.0
4643,7735,78.41175,78.81525,0,um,1,-1,-1,-2.195,-1.695,0,15,sd,-29.0,-29.0
4655,2915,145.02625,145.247375,0,uh,1,242,231,-2.222,-0.89,1,5,%,39.0,49.0
4655,2916,159.485875,159.856625,0,uh,1,82,53,-2.641,-9.673,12,27,sd,70.0,48.0
4655,2917,163.056625,163.306625,0,uh,1,160,128,-1.421,-7.503,22,27,sd,14.0,14.0
4655,2918,182.865625,183.151875,0,uh,1,176,145,-1.766,-0.989,9,33,sd,67.0,58.0
4655,2919,297.092875,297.37025,0,uh,1,226,206,-1.604,-0.997,9,13,sd,42.0,48.0
4655,2912,44.4835,44.7535,0,uh,1,141,109,-2.668,-1.268,1,5,%,43.0,32.0
4655,2913,53.346,53.690375,0,uh,1,0,0,-1.996,-1.089,15,22,sd,-19.0,0.0
4655,7734,56.422,56.839625,0,um,1,9,0,-2.667,-9.391,21,22,sd,-56.0,-44.0
4655,2914,92.871625,93.04175,0,uh,1,100,84,-1.484,-1.026,1,11,sv,-22.0,-21.0
4659,7778,166.863,167.240625,0,um,1,12,6,-2.618,-1.483,0,5,sd,-28.0,-21.0
4659,7782,234.853625,235.364875,1,um,1,2,296,1.2,0.548,0,1,sv,-230.0,64.0
4659,3007,24.130125,24.527625,1,uh,1,308,301,-0.643,-0.173,5,11,sd,61.0,62.0
4659,3010,264.225875,264.479625,1,uh,1,6,0,-1.35,-1.24,7,16,sd,-15.0,-15.0
4659,7779,285.114375,285.604875,0,um,1,0,0,-1.977,-1.954,0,23,sd,0.0,0.0
4659,3008,31.70625,32.02625,1,uh,1,7,0,-0.442,-0.314,2,7,%,-127.0,-21.0
4659,3009,56.61525,56.91425,1,uh,1,275,266,-0.617,-0.292,1,2,b,20.0,18.0
4660,2997,141.2805,141.53725,1,uh,1,-1,-1,-1.235,-0.453,4,15,sv,0.0,0.0
4660,2998,148.04875,148.30975,1,uh,1,-1,-1,-0.938,-1.287,1,31,sd,0.0,0.0
4660,2999,158.51825,158.728,1,uh,1,256,252,-0.882,-1.542,1,21,sd,25.0,23.0
4660,3000,168.47075,168.642625,1,uh,1,-1,-1,-0.79,-0.995,1,2,%,0.0,0.0
4660,3001,171.337125,171.487125,1,uh,1,349,349,-0.923,-0.897,8,24,sd,11.0,12.0
4660,3002,184.380875,184.630875,1,uh,1,0,105,-0.993,-1.179,1,8,sd,-3.0,52.0
4660,3003,185.336375,185.702,1,uh,1,70,50,-1.593,-1.984,2,8,sd,-103.0,-89.0
4660,3004,187.828375,188.169875,1,uh,1,275,277,-1.102,-1.182,2,28,sd,31.0,28.0
4660,7777,196.375625,196.72425,1,um,1,92,82,-1.593,-2.155,2,15,sd,-22.0,-23.0
4660,2994,222.693875,223.002,0,uh,1,0,256,-2.449,-1.648,1,23,sd,-378.0,2.0
4660,2996,23.008375,23.194625,1,uh,1,192,186,-0.891,-0.995,20,32,sd,171.0,142.0
4660,2995,240.998125,241.2835,0,uh,1,273,260,-1.404,-1.923,2,14,sd,6.0,6.0
4660,3005,247.0985,247.33775,1,uh,1,-1,-1,-0.804,-1.051,5,9,+,0.0,0.0
4660,2993,48.66475,49.237875,0,uh,1,270,233,-2.606,-1.833,0,18,sd,84.0,70.0
4666,3031,108.338125,108.752125,1,uh,1,-1,-1,-2.054,-0.424,0,14,sd,-1.0,-1.0
4666,7807,112.002125,112.440875,1,um,1,256,250,-2.084,-0.801,0,18,sd,48.0,51.0
4666,7808,121.333125,121.723125,1,um,1,0,0,-1.595,-0.229,1,7,sd,-2.0,-1.0
4666,3029,142.98425,143.4205,0,uh,1,-1,-1,-1.533,-2.447,6,26,sd,0.0,0.0
4666,3030,154.241125,154.5445,0,uh,1,169,150,-1.337,-2.279,7,10,sd,30.0,29.0
4666,7809,175.2855,175.682625,1,um,1,63,20,-2.015,-1.683,1,11,sd,-4.0,-29.0
4666,7810,179.944625,180.3855,1,um,1,111,83,-2.506,-1.204,5,12,sd,65.0,49.0
4666,7811,196.935875,197.393125,1,um,1,286,281,-2.068,-1.459,0,4,h,105.0,110.0
4666,3028,58.300625,58.550375,0,uh,1,0,121,-1.207,-2.239,6,17,sd,-241.0,-68.0
4666,7805,93.81075,94.5925,0,um,1,293,260,-1.221,-1.707,0,6,h,273.0,241.0
4675,7721,106.46675,106.9295,0,um,1,-1,-1,-1.608,-9.026,0,6,sd,0.0,0.0
4675,2891,110.765625,111.087125,0,uh,1,-1,-1,-2.461,-5.546,2,6,sd,0.0,0.0
4675,7724,165.048,165.448,1,um,1,361,377,-0.137,-0.935,1,6,sd,112.0,139.0
4675,7722,205.26825,205.66825,0,um,1,-1,-1,-2.653,-11.507,3,18,sd,0.0,0.0
4675,7725,227.05775,227.363125,1,um,1,317,365,0.055,-0.867,1,6,sd,16.0,366.0
4675,7726,229.39775,229.88775,1,um,1,-1,-1,-1.966,-1.449,2,12,sd,0.0,0.0
4675,7727,268.81425,269.183875,1,um,1,322,329,-0.661,-1.442,3,5,sd,223.0,232.0
4675,2892,288.533875,288.833875,0,uh,1,382,264,-2.332,-13.218,5,16,sd,220.0,121.0
4675,2893,293.64325,293.97325,0,uh,1,0,-1,-2.354,-12.204,3,6,+,1.0,0.0
4675,2889,52.21475,52.439125,0,uh,1,-1,-1,-2.253,-15.192,2,25,sd,0.0,0.0
4675,7720,69.1045,69.56375,0,um,1,296,266,-1.45,-1.763,1,32,sd,35.0,22.0
4675,2890,74.59725,74.842375,0,uh,1,479,483,-2.475,-15.114,20,32,sd,49.0,59.0
4679,7783,115.2525,115.6625,0,um,1,228,214,-0.302,-0.731,6,25,+,46.0,46.0
4679,3017,125.459125,125.77725,0,uh,1,0,3,-0.664,-0.52,20,29,sv,-12.0,-7.0
4679,7784,126.516375,126.933,0,um,1,14,1,-0.017,-0.661,21,29,sv,-95.0,-79.0
4679,3018,127.996375,128.261,0,uh,1,223,216,-0.037,-0.56,26,29,sv,133.0,139.0
4679,7785,129.1565,129.5675,0,um,1,20,7,0.956,-0.882,27,29,sv,-85.0,-85.0
4679,3019,133.24,133.4595,0,uh,1,227,218,0.833,-0.625,6,16,sv,28.0,37.0
4679,7786,134.09925,134.57075,0,um,1,213,94,0.011,-0.734,7,16,sv,10.0,-97.0
4679,7787,141.6915,142.00825,0,um,1,113,78,0.306,-0.868,1,2,%,5.0,-5.0
4679,3023,158.952125,159.397875,1,uh,1,322,329,0.046,-0.336,4,12,sv,52.0,60.0
4679,3024,159.514625,160.13225,1,uh,1,348,356,-0.945,-1.163,5,12,sv,17.0,17.0
4679,3020,198.797625,199.097625,0,uh,1,0,0,1.984,-0.551,46,51,sv,-4.0,0.0
4679,7788,210.535625,210.97575,0,um,1,1,0,-0.413,-0.777,5,9,sv,-20.0,0.0
4679,3025,242.70775,243.16775,1,uh,1,-1,-1,-0.628,-1.376,10,19,sv,0.0,0.0
4679,7789,273.247,273.455375,0,um,1,0,-1,-0.829,-0.83,1,19,sv,1.0,0.0
4679,7790,275.767,276.023625,0,um,1,411,343,-0.591,-0.675,10,19,sv,71.0,66.0
4679,3011,56.150125,56.38625,0,uh,1,224,204,-0.775,-0.648,8,16,sd,17.0,24.0
4679,3012,73.64,73.8,0,uh,1,120,107,-0.444,-0.615,1,8,sd,33.0,21.0
4679,3013,79.136875,79.385125,0,uh,1,231,219,0.107,-0.793,0,2,%,-8.0,-8.0
4679,3014,83.9155,84.0655,0,uh,1,0,0,0.563,-0.748,14,25,sv,-4.0,-7.0
4679,3015,85.125125,85.464125,0,uh,1,25,9,-0.946,-0.715,15,25,sv,-20.0,-17.0
4679,3016,96.814375,97.38575,0,uh,1,424,312,-0.835,-0.31,0,24,nd,198.0,134.0
4688,7773,141.4335,141.937875,1,um,1,1,1,-3.603,-1.65,1,30,sd,-35.0,-22.0
4688,7774,147.865625,148.44,1,um,1,437,499,-3.898,-1.673,19,30,sd,7.0,500.0
4688,7775,193.378875,193.90625,1,um,1,253,252,-4.095,-1.693,1,9,+,10.0,9.0
4688,2989,217.9445,218.2945,0,uh,1,-1,-1,-1.996,-1.983,5,6,sd,0.0,0.0
4688,2990,223.909125,224.1595,0,uh,1,-1,-1,-1.715,-1.969,7,8,+,0.0,0.0
4688,2991,237.82675,238.147,0,uh,1,0,0,-2.055,-1.814,1,18,sd,0.0,0.0
4688,7769,241.04675,241.394625,0,um,1,1,0,-2.126,-1.995,12,18,sd,-92.0,-74.0
4688,7770,257.0955,257.64075,0,um,1,296,262,-2.195,-13.179,0,9,sd,114.0,126.0
4688,7771,260.244875,260.9335,0,um,1,244,234,-2.099,-13.213,0,14,sv,102.0,108.0
4688,2992,296.727125,297.057125,0,uh,1,499,499,-2.264,-2.004,7,11,qy,500.0,499.0
4688,2985,35.08575,35.425125,0,uh,1,388,324,-2.161,-1.94,3,46,sd,95.0,76.0
4688,2986,50.507625,50.799625,0,uh,1,0,15,-2.156,-1.948,0,26,sd,-5.0,5.0
4688,7768,64.57725,65.19725,0,um,1,0,0,-2.102,-1.956,0,22,sd,0.0,0.0
4688,2987,69.63725,69.96,0,uh,1,180,138,-1.997,-9.137,9,22,sd,56.0,40.0
4688,2988,71.036375,71.3045,0,uh,1,239,225,-1.686,-1.946,14,22,sd,12.0,15.0
4688,7772,83.57875,84.06475,1,um,1,-1,-1,-3.661,-1.464,1,7,sd,0.0,0.0
4698,2886,106.87775,107.069125,1,uh,1,0,0,-1.55,-21.395,10,17,sd,-8.0,0.0
4698,2879,133.7995,134.030625,0,uh,1,0,0,-0.847,-0.91,12,21,sd,-24.0,-23.0
4698,7715,145.54825,145.96825,0,um,1,14,1,1.303,-0.955,8,12,sv,-179.0,-133.0
4698,2887,159.758125,159.928125,1,uh,1,-1,-1,-1.085,-20.673,1,9,sd,0.0,0.0
4698,7717,168.598125,168.798125,1,um,1,58,40,-1.463,-21.703,1,3,%,49.0,33.0
4698,7718,193.723625,194.11125,1,um,1,193,188,-1.21,-21.538,16,43,sd,98.0,77.0
4698,2880,211.5215,211.9105,0,uh,1,-1,-1,1.066,-0.915,6,9,sd,0.0,0.0
4698,2888,225.865,226.155,1,uh,1,-1,-1,-1.28,-21.282,6,9,sd,-33.0,-55.0
4698,2881,237.644375,238.10775,0,uh,1,-1,-1,-1.219,-1.018,1,15,sv,0.0,0.0
4698,2877,24.367375,24.76025,0,uh,1,297,266,-1.495,-0.506,0,2,+,98.0,80.0
4698,7719,244.964125,245.342125,1,um,1,382,362,-1.078,-21.242,1,13,qy,155.0,156.0
4698,7716,262.578375,263.29875,0,um,1,-1,-1,0.821,-1.033,0,16,sd,-1.0,0.0
4698,2882,276.277,276.4405,0,uh,1,326,294,-0.925,-1.035,6,16,+,-6.0,-5.0
4698,2878,28.985375,29.53275,0,uh,1,239,224,-0.872,-0.895,7,9,sd,66.0,63.0
4698,2883,50.442125,50.662125,1,uh,1,128,93,-1.222,-21.133,1,14,sd,95.0,67.0
4698,2884,60.664125,61.114125,1,uh,1,0,0,-1.415,-21.343,19,23,sd,0.0,0.0
4698,2885,93.25975,93.49125,1,uh,1,-1,-1,-1.189,-21.032,1,17,sd,0.0,0.0
4703,1274,102.4175,102.779125,1,uh,1,-1,-1,-2.603,-3.455,3,39,sv,0.0,0.0
4703,1272,115.313125,115.68125,0,uh,1,-1,-1,-3.281,-11.272,8,20,sv,0.0,0.0
4703,1275,122.208375,122.408875,1,uh,1,-1,-1,-2.456,-3.993,7,17,sd,0.0,0.0
4703,6979,124.213625,124.647,1,um,1,-1,-1,-1.861,-3.941,8,17,sd,0.0,0.0
4703,6980,126.58225,126.7965,1,um,1,-1,-1,-2.072,-0.543,15,17,sd,0.0,0.0
4703,6976,184.232125,184.625875,0,um,1,124,115,-2.838,-8.631,0,7,sd,105.0,95.0
4703,6977,188.982125,189.32975,0,um,1,107,94,-3.367,-11.245,1,18,qh,-19.0,-22.0
4703,6978,219.923625,220.363375,0,um,1,-1,-1,-2.812,-11.156,2,23,sd,0.0,0.0
4703,1273,260.738,261.130875,0,uh,1,87,66,-2.846,-11.137,15,19,+,42.0,47.0
4703,6981,278.31425,278.678,1,um,1,238,251,-1.474,-3.266,7,12,sv,42.0,32.0
4703,6974,30.571625,31.023125,0,um,1,16,53,-2.761,-11.326,3,6,%,-61.0,-18.0
4703,6975,43.909,44.331,0,um,1,11,5,-2.719,-11.165,0,23,sv(^q),1.0,2.0
4703,1270,70.679375,70.97575,0,uh,1,0,0,-3.162,-11.279,9,18,sv,-1.0,0.0
4703,1271,74.962,75.2775,0,uh,1,20,13,-2.825,-11.175,0,10,%,-27.0,-15.0
4709,6955,103.27975,103.67975,0,um,1,389,292,-1.562,-9.769,0,7,sv,85.0,46.0
4709,6956,106.9,107.35475,0,um,1,208,116,-2.08,-12.532,0,6,sv,89.0,28.0
4709,6957,109.918625,110.342375,0,um,1,278,250,-2.49,-13.763,0,7,sd,62.0,53.0
4709,6958,141.647625,142.262125,0,um,1,0,0,-1.417,-3.409,0,2,b,-20.0,0.0
4709,1184,164.754375,165.0895,1,uh,1,499,499,-1.102,-0.474,3,15,sd,458.0,500.0
4709,1181,226.061375,226.54625,0,uh,1,293,254,-1.253,-5.92,3,22,sv,37.0,28.0
4709,1185,240.026875,240.305125,1,uh,1,-1,-1,-1.479,-0.407,8,13,sd,0.0,0.0
4709,1178,33.2585,33.567625,0,uh,1,-1,-1,-2.403,-16.467,1,9,sd,0.0,0.0
4709,6953,46.251125,46.773625,0,um,1,21,0,-2.349,-12.189,14,15,sd,-68.0,-56.0
4709,1179,56.126875,56.25975,0,uh,1,18,0,-3.053,-1.116,1,13,sd,17.0,0.0
4709,1183,69.9875,70.229,1,uh,1,335,390,-1.774,-0.617,1,19,sv,31.0,30.0
4709,6954,76.565375,77.02325,0,um,1,-1,-1,-1.946,-14.315,0,6,sd,0.0,0.0
4709,1180,98.555625,98.976,0,uh,1,247,227,-1.583,-16.558,4,10,^2,28.0,194.0
4716,6985,104.900625,105.335125,0,um,1,246,227,-3.298,-0.607,1,10,sd,24.0,58.0
4716,1279,111.352625,111.659875,0,uh,1,202,175,-2.783,-0.514,7,20,sd,102.0,85.0
4716,1280,115.225125,115.664625,0,uh,1,265,231,-3.259,-0.626,17,20,sd,57.0,44.0
4716,6986,156.995625,157.400125,0,um,1,243,218,-3.6,-0.614,0,8,+,47.0,42.0
4716,6987,162.996,163.3875,0,um,1,264,242,-3.317,-0.574,0,28,sd(^q),40.0,31.0
4716,6988,172.4935,172.82375,0,um,1,0,0,-3.125,-0.547,0,12,sd,-143.0,-101.0
4716,1282,176.665125,176.822,1,uh,1,17,499,-2.299,-1.554,4,24,sv(^q),18.0,500.0
4716,6983,21.21075,21.6495,0,um,1,48,15,-3.203,-0.617,0,1,sv,19.0,1.0
4716,6989,217.073875,217.5085,0,um,1,262,242,-2.308,-0.473,1,9,sd,56.0,42.0
4716,1281,235.32,235.576125,0,uh,1,212,197,-2.063,-0.354,0,6,+,25.0,59.0
4716,1283,291.328375,291.48625,1,uh,1,197,89,-2.299,-1.533,4,18,sv,10.0,-78.0
4716,1276,36.414,36.738125,0,uh,1,225,212,-2.998,-0.53,23,26,+,35.0,44.0
4716,6984,40.675625,41.049875,0,um,1,150,115,-2.901,-0.42,5,17,sd,13.0,-1.0
4716,6990,47.957125,48.230875,1,um,1,-1,-1,-1.341,-9.637,0,18,aa,0.0,0.0
4716,6991,51.844,52.120625,1,um,1,499,499,-1.429,-7.583,0,17,sv,500.0,500.0
4716,1277,88.43525,88.733625,0,uh,1,-1,-1,-2.771,-0.613,17,38,sv,0.0,0.0
4716,1278,89.28725,89.650375,0,uh,1,-1,-1,-4.149,-0.621,18,38,sv,0.0,0.0
4720,1100,100.26625,100.481875,0,uh,1,107,88,-0.935,-1.525,18,31,sv,11.0,5.0
4720,1101,108.81625,109.07625,0,uh,1,142,106,0.17,-1.363,18,23,+,85.0,78.0
4720,1102,116.1415,116.625125,0,uh,1,378,295,-0.886,-1.389,8,27,sv,73.0,56.0
4720,1103,121.0015,121.3145,0,uh,1,-1,-1,-0.941,-1.67,23,27,sv,0.0,0.0
4720,1104,128.52375,128.809625,0,uh,1,227,209,-0.457,-1.631,5,16,+,131.0,143.0
4720,1115,134.725,135.227625,1,uh,1,-1,-1,0.051,-0.234,5,23,qo,0.0,0.0
4720,1116,136.780625,137.133125,1,uh,1,-1,-1,-1.692,-0.79,7,23,qo,0.0,0.0
4720,1117,144.206625,144.523,1,uh,1,259,245,-0.655,-0.509,2,4,%,38.0,40.0
4720,1105,155.229375,155.554875,0,uh,1,-1,-1,-0.962,-1.628,3,13,sv,0.0,0.0
4720,1106,168.23475,168.612125,0,uh,1,246,234,-0.928,-1.596,0,23,sv,196.0,176.0
4720,1118,177.486625,177.836625,1,uh,1,312,315,-2.024,-0.397,10,11,sv,46.0,38.0
4720,1107,187.68825,187.93825,0,uh,1,-1,-1,-0.874,-1.515,4,33,sv,0.0,0.0
4720,1108,189.020875,189.370875,0,uh,1,-1,-1,-1.11,-1.641,5,33,sv,0.0,0.0
4720,1109,194.228125,194.625,0,uh,1,499,499,-0.901,-1.684,19,33,sv,500.0,500.0
4720,1110,203.385,203.637125,0,uh,1,223,199,0.928,-0.914,1,8,sv,186.0,172.0
4720,1111,220.658375,221.03625,0,uh,1,393,308,-0.831,-1.623,19,26,sd,118.0,91.0
4720,6938,223.151875,223.43375,0,um,1,-1,-1,-1.142,-1.767,21,26,sd,0.0,0.0
4720,1112,224.70975,224.9055,0,uh,1,472,437,0.595,-1.522,23,26,sd,-13.0,-15.0
4720,1119,233.646625,234.2845,1,uh,1,-1,-1,-1.263,-0.778,8,21,+,0.0,0.0
4720,1120,241.0055,241.30125,1,uh,1,341,327,-0.069,-0.999,5,15,sv,1.0,-15.0
4720,1121,245.800125,246.050125,1,uh,1,239,230,-0.325,-0.578,1,11,sd,29.0,32.0
4720,1113,296.575625,296.786,0,uh,1,-1,474,-0.91,-1.484,2,9,%,0.0,55.0
4720,6932,30.776375,31.243125,0,um,1,-1,-1,-1.119,-1.783,0,4,%,0.0,0.0
4720,6933,40.51375,40.896625,0,um,1,389,331,-0.825,-1.231,1,11,sd,17.0,25.0
4720,6934,43.436125,43.748875,0,um,1,317,281,-0.991,-1.391,1,16,sv,81.0,87.0
4720,1094,45.686125,45.96025,0,uh,1,310,275,-0.277,-1.177,7,16,sv,43.0,38.0
4720,1114,55.401875,55.63075,1,uh,1,-1,-1,-2.643,-0.348,3,11,sd,-1.0,-1.0
4720,1095,69.766875,70.056875,0,uh,1,-1,-1,-0.63,-0.649,0,14,sv,0.0,0.0
4720,1096,71.236875,71.438375,0,uh,1,-1,-1,-0.86,-0.528,3,14,sv,0.0,0.0
4720,6935,72.508375,73.18825,0,um,1,-1,-1,-1.042,-2.101,4,14,sv,0.0,0.0
4720,1097,79.846625,80.254,0,uh,1,-1,-1,-0.872,-1.519,0,20,sd,0.0,-443.0
4720,1098,82.066625,82.269125,0,uh,1,308,268,0.329,-1.697,8,20,sd,62.0,111.0
4720,1099,85.676625,85.795,0,uh,1,243,230,-0.871,-1.691,1,15,sv,22.0,26.0
4720,6936,86.821,87.251,0,um,1,499,499,-1.175,-1.813,2,15,sv,500.0,500.0
4720,6937,88.534875,88.90175,0,um,1,230,198,-1.279,-1.81,3,15,sv,63.0,55.0
4723,6941,51.073875,51.616,1,um,1,240,232,-1.672,-1.031,16,17,sd,36.0,33.0
4723,1135,54.828375,55.381375,1,uh,1,207,202,-1.291,0.091,9,27,sd,49.0,47.0
4726,1149,121.989375,122.219375,1,uh,1,-1,-1,-0.96,-1.12,1,18,sd,0.0,0.0
4726,1150,132.133625,132.213625,1,uh,1,47,27,-0.876,-0.857,4,20,sd,14.0,0.0
4726,1151,141.336125,141.606125,1,uh,1,196,181,-0.119,-0.593,7,20,sv,81.0,66.0
4726,1152,155.139625,155.329625,1,uh,1,-1,-1,-0.131,-0.432,4,8,sd,0.0,0.0
4726,1153,186.888,187.078,1,uh,1,-1,-1,-1.465,-1.157,6,17,sd,0.0,0.0
4726,1145,209.057125,209.297875,0,uh,1,0,1,-2.575,-1.622,1,9,sd,-5.0,-4.0
4726,1146,212.787125,213.04175,0,uh,1,105,83,-2.893,-5.155,6,15,sd,55.0,35.0
4726,1144,22.989875,23.256125,0,uh,1,1,2,-2.931,-1.463,5,24,sv,-211.0,-181.0
4726,1154,235.437625,235.667625,1,uh,1,-1,-1,-1.183,-0.804,4,10,sd,0.0,0.0
4726,1155,238.397625,238.577625,1,uh,1,-1,-1,-1.425,-0.835,8,29,sv,0.0,0.0
